1.136866531372070312e+02,7.353022003173828125e+01,0.000000000000000000e+00,7.548281097412109375e+01,0.000000000000000000e+00,2.671845054626464844e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.919730377197265625e+02,0.000000000000000000e+00,1.566051635742187500e+02,8.209763336181640625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.428679847717285156e+01,0.000000000000000000e+00,1.778231964111328125e+02,1.048211975097656250e+02,8.365745544433593750e+01,0.000000000000000000e+00,1.162911758422851562e+02,1.099734725952148438e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.590715637207031250e+02,4.483298361301422119e-01,4.437013244628906250e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.053363800048828125e+02,0.000000000000000000e+00,1.605375480651855469e+01,2.015312004089355469e+01,0.000000000000000000e+00,1.804996337890625000e+02,0.000000000000000000e+00,5.793779754638671875e+01,5.990829086303710938e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.014280700683593750e+02,4.353752517700195312e+01,7.362369537353515625e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.109645843505859375e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189574050903320312e+02,4.913054656982421875e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.657289505004882812e+01,0.000000000000000000e+00,1.238585815429687500e+02,8.272711944580078125e+01,1.769029235839843750e+02,0.000000000000000000e+00,9.472727203369140625e+01,3.508995056152343750e+01
1.105815887451171875e+02,7.224689483642578125e+01,0.000000000000000000e+00,6.889436340332031250e+01,0.000000000000000000e+00,2.176444244384765625e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.779421691894531250e+02,0.000000000000000000e+00,1.443287200927734375e+02,7.259723663330078125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.688820457458496094e+01,0.000000000000000000e+00,1.636394805908203125e+02,9.669142150878906250e+01,7.328280639648437500e+01,0.000000000000000000e+00,1.044205551147460938e+02,1.002222976684570312e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.454162139892578125e+02,5.755937576293945312e+00,4.157957077026367188e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.423184204101562500e+01,0.000000000000000000e+00,1.229930114746093750e+01,2.257232666015625000e+01,0.000000000000000000e+00,1.722926025390625000e+02,0.000000000000000000e+00,4.906359863281250000e+01,5.974978637695312500e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.871672973632812500e+02,3.733563232421875000e+01,7.240866851806640625e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.003146209716796875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087962417602539062e+02,4.283469772338867188e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.488724136352539062e+01,0.000000000000000000e+00,1.190123672485351562e+02,8.171878814697265625e+01,1.634248046875000000e+02,0.000000000000000000e+00,9.318276214599609375e+01,3.620116806030273438e+01
9.636167907714843750e+01,6.003826904296875000e+01,0.000000000000000000e+00,6.377694320678710938e+01,0.000000000000000000e+00,2.168870162963867188e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.583767700195312500e+02,0.000000000000000000e+00,1.303605194091796875e+02,7.146773529052734375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.901339912414550781e+01,0.000000000000000000e+00,1.469799194335937500e+02,8.709128570556640625e+01,7.081061553955078125e+01,0.000000000000000000e+00,9.792823791503906250e+01,9.308345031738281250e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.329274597167968750e+02,1.353831291198730469e-01,3.553320312500000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.940245056152343750e+01,0.000000000000000000e+00,1.735899353027343750e+01,1.632632827758789062e+01,0.000000000000000000e+00,1.509964294433593750e+02,0.000000000000000000e+00,4.900644302368164062e+01,5.086621856689453125e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.677937774658203125e+02,3.506069183349609375e+01,6.130267715454101562e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.773049468994140625e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.007814865112304688e+02,4.209033966064453125e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.528930664062500000e+01,0.000000000000000000e+00,1.041351013183593750e+02,7.080493927001953125e+01,1.463780975341796875e+02,0.000000000000000000e+00,8.065200042724609375e+01,2.631393814086914062e+01
9.282822418212890625e+01,5.669986724853515625e+01,0.000000000000000000e+00,6.144072723388671875e+01,0.000000000000000000e+00,2.845537185668945312e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.536765747070312500e+02,0.000000000000000000e+00,1.280210113525390625e+02,6.595541381835937500e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.848092842102050781e+01,0.000000000000000000e+00,1.502783355712890625e+02,8.676853942871093750e+01,6.276110458374023438e+01,0.000000000000000000e+00,9.286473083496093750e+01,8.033995056152343750e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.250229797363281250e+02,3.752750344574451447e-04,4.163238906860351562e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.141899871826171875e+01,0.000000000000000000e+00,1.312209129333496094e+01,1.773369789123535156e+01,0.000000000000000000e+00,1.396691894531250000e+02,0.000000000000000000e+00,4.624155426025390625e+01,4.879700088500976562e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.648338775634765625e+02,3.792450332641601562e+01,5.767308044433593750e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.645701446533203125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.319995117187500000e+01,4.170192718505859375e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.665097808837890625e+01,0.000000000000000000e+00,9.659031677246093750e+01,6.779658508300781250e+01,1.441850585937500000e+02,0.000000000000000000e+00,7.421423339843750000e+01,2.581485557556152344e+01
9.267816925048828125e+01,6.037778091430664062e+01,0.000000000000000000e+00,5.321142959594726562e+01,0.000000000000000000e+00,1.586317443847656250e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.417601318359375000e+02,0.000000000000000000e+00,1.136063537597656250e+02,5.977109527587890625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.243257331848144531e+01,0.000000000000000000e+00,1.329355468750000000e+02,7.686665344238281250e+01,6.140946197509765625e+01,0.000000000000000000e+00,8.558776855468750000e+01,8.103406524658203125e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.188294677734375000e+02,6.766176700592041016e+00,3.137392425537109375e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.672104644775390625e+01,0.000000000000000000e+00,1.008132171630859375e+01,1.988751029968261719e+01,0.000000000000000000e+00,1.411812896728515625e+02,0.000000000000000000e+00,3.910644149780273438e+01,5.179394149780273438e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.520683288574218750e+02,2.802586746215820312e+01,6.179690170288085938e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.652474212646484375e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.805627441406250000e+01,3.378182983398437500e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.841513824462890625e+01,0.000000000000000000e+00,1.027207412719726562e+02,7.092699432373046875e+01,1.315992889404296875e+02,0.000000000000000000e+00,7.815836334228515625e+01,3.102182197570800781e+01
8.091249847412109375e+01,3.784193801879882812e+01,0.000000000000000000e+00,7.077710723876953125e+01,0.000000000000000000e+00,4.320948791503906250e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.498962860107421875e+02,0.000000000000000000e+00,1.278414535522460938e+02,7.719562530517578125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.590625286102294922e+00,0.000000000000000000e+00,1.476457672119140625e+02,9.588607025146484375e+01,7.305596160888671875e+01,0.000000000000000000e+00,9.929727935791015625e+01,8.701470947265625000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.269956207275390625e+02,0.000000000000000000e+00,3.139594650268554688e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.661373138427734375e+01,0.000000000000000000e+00,2.212182617187500000e+01,2.179346323013305664e+00,0.000000000000000000e+00,1.279891586303710938e+02,0.000000000000000000e+00,6.148543548583984375e+01,2.461948204040527344e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.619936676025390625e+02,5.292079544067382812e+01,3.341672134399414062e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.523446197509765625e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.935807037353515625e+01,5.265247726440429688e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.610907554626464844e+01,0.000000000000000000e+00,7.432809448242187500e+01,4.677788543701171875e+01,1.424483032226562500e+02,0.000000000000000000e+00,5.731031799316406250e+01,1.005850601196289062e+01
9.671204376220703125e+01,7.356645965576171875e+01,0.000000000000000000e+00,3.851384735107421875e+01,0.000000000000000000e+00,1.886857748031616211e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.238427886962890625e+02,0.000000000000000000e+00,9.912030029296875000e+01,3.924660110473632812e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.592155838012695312e+01,0.000000000000000000e+00,1.155512237548828125e+02,6.122776794433593750e+01,3.875253295898437500e+01,0.000000000000000000e+00,6.431034088134765625e+01,6.489921569824218750e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.612096405029296875e+01,1.919860649108886719e+01,2.310851478576660156e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.658488082885742188e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.737130355834960938e+01,0.000000000000000000e+00,1.453034667968750000e+02,0.000000000000000000e+00,2.145007705688476562e+01,6.676519775390625000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.322684173583984375e+02,1.229366207122802734e+01,7.455971527099609375e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.680469360351562500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.054288482666015625e+01,1.958334541320800781e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.158893585205078125e+01,0.000000000000000000e+00,1.114210433959960938e+02,8.174574279785156250e+01,1.134303588867187500e+02,0.000000000000000000e+00,8.840541076660156250e+01,4.405440521240234375e+01
8.214738464355468750e+01,4.441789627075195312e+01,0.000000000000000000e+00,5.699109268188476562e+01,0.000000000000000000e+00,2.992305374145507812e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.352531280517578125e+02,0.000000000000000000e+00,1.107703399658203125e+02,6.313394546508789062e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.583575439453125000e+01,0.000000000000000000e+00,1.327174530029296875e+02,7.983769226074218750e+01,6.086278533935546875e+01,0.000000000000000000e+00,8.514441680908203125e+01,7.187004089355468750e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.110086364746093750e+02,1.257301807403564453e+00,2.575260162353515625e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.127859497070312500e+01,0.000000000000000000e+00,1.170182323455810547e+01,1.045604228973388672e+01,0.000000000000000000e+00,1.228540191650390625e+02,0.000000000000000000e+00,4.640538024902343750e+01,3.280189895629882812e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.450893402099609375e+02,4.147185134887695312e+01,4.164170837402343750e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.481308135986328125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.379434967041015625e+01,3.837480926513671875e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.374422836303710938e+01,0.000000000000000000e+00,7.872635650634765625e+01,5.240124130249023438e+01,1.269130859375000000e+02,0.000000000000000000e+00,6.156155014038085938e+01,1.737063789367675781e+01
9.011544036865234375e+01,6.739517211914062500e+01,0.000000000000000000e+00,3.797333526611328125e+01,0.000000000000000000e+00,3.877106428146362305e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.212529678344726562e+02,0.000000000000000000e+00,9.533084106445312500e+01,3.919689941406250000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.114372634887695312e+01,0.000000000000000000e+00,1.117667846679687500e+02,6.042519760131835938e+01,4.240922927856445312e+01,0.000000000000000000e+00,6.449566650390625000e+01,6.323183059692382812e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.592985534667968750e+01,1.729351997375488281e+01,2.463929748535156250e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.565415954589843750e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.172420692443847656e+01,0.000000000000000000e+00,1.353430786132812500e+02,0.000000000000000000e+00,2.054987335205078125e+01,5.960999298095703125e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.278150329589843750e+02,1.326257610321044922e+01,6.872425842285156250e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.561095886230468750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.846664428710937500e+01,1.801719093322753906e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.487594604492187500e+01,0.000000000000000000e+00,1.016343841552734375e+02,7.528166961669921875e+01,1.111789932250976562e+02,0.000000000000000000e+00,8.209600067138671875e+01,4.031143951416015625e+01
8.769029235839843750e+01,5.984622955322265625e+01,0.000000000000000000e+00,4.428221893310546875e+01,0.000000000000000000e+00,1.769169807434082031e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.247185974121093750e+02,0.000000000000000000e+00,1.017954711914062500e+02,4.657611465454101562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880803680419921875e+01,0.000000000000000000e+00,1.237820129394531250e+02,6.914138793945312500e+01,4.444525909423828125e+01,0.000000000000000000e+00,7.061241912841796875e+01,5.950466918945312500e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.824761199951171875e+01,1.027570343017578125e+01,2.683094024658203125e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.273200607299804688e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.781474685668945312e+01,0.000000000000000000e+00,1.282223358154296875e+02,0.000000000000000000e+00,2.928565025329589844e+01,5.089888763427734375e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.343277587890625000e+02,2.549218177795410156e+01,5.930985641479492188e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.526958465576171875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.062060546875000000e+01,2.597452354431152344e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.356147003173828125e+01,0.000000000000000000e+00,9.399957275390625000e+01,6.847286224365234375e+01,1.181960678100585938e+02,0.000000000000000000e+00,7.468791198730468750e+01,3.275592803955078125e+01
